X,Y,i,j,hilltop_id,Cht,S,R,Lh,BasinID,a,b,StreamID,HilltopSlope,DivergentCount,PlanarCountFlag,E_Star,R_Star,EucDist
524936,4177720.0,3495,2959,3,-0.0155098,0.120844,11.9469,98.8621,11906,3525,2952,1458,0.014131,0,40,3.83333,0.151055,90.7986
524940,4177720.0,3495,2960,4,-0.0113483,0.115446,11.8568,102.704,11906,3525,2952,1458,0.022314,0,45,2.91379,0.144308,91.3762
524934,4177730.0,3496,2958,3,-0.0163387,0.125841,11.7299,93.212,11906,3525,2952,1458,0.0273631,0,38,3.80741,0.157302,87.3256
524936,4177730.0,3496,2959,3,-0.0110987,0.122434,11.8103,96.463,11906,3525,2952,1458,0.0320255,0,41,2.67654,0.153042,87.8382
524940,4177730.0,3496,2960,4,-0.0104487,0.118154,11.7274,99.2548,11906,3525,2952,1458,0.0435962,0,44,2.59271,0.147693,88.4813
524942,4177730.0,3496,2961,4,-0.00580323,0.116183,11.6776,100.511,11906,3525,2952,1458,0.0538716,0,45,1.45822,0.145229,89.2781
524930,4177730.0,3497,2957,3,-0.0105447,0.130676,11.6495,89.148,11906,3525,2952,1458,0.0341795,0,36,2.35009,0.163345,83.8463
524934,4177730.0,3497,2958,3,-0.0107186,0.128873,11.6383,90.3081,11906,3525,2952,1458,0.0408369,0,37,2.41994,0.161091,84.3682
524942,4177730.0,3497,2961,4,-0.0065665,0.119226,11.52,96.6233,11906,3525,2952,1458,0.0622064,0,42,1.58619,0.149032,86.416
524946,4177730.0,3497,2962,4,-0.00563354,0.116739,11.4172,97.8007,11906,3525,2952,1458,0.0762527,0,43,1.37741,0.145924,87.343
524924,4177730.0,3498,2955,3,-0.00759603,0.132356,11.399,86.1241,11906,3525,2952,1458,0.0285854,2,35,1.6355,0.165445,80.0796
524928,4177730.0,3498,2956,3,-0.00677523,0.135478,11.4796,84.7343,11906,3525,2952,1458,0.0306242,0,32,1.43524,0.169348,80.4284
524946,4177730.0,3498,2962,4,-0.0108234,0.119993,11.231,93.5967,11906,3525,2952,1458,0.0899976,0,42,2.53258,0.149992,84.5213
524948,4177730.0,3498,2963,4,-0.0103391,0.116566,11.0841,95.0887,11906,3525,2952,1458,0.0972811,0,43,2.45782,0.145707,85.5759
524918,4177740.0,3499,2953,3,-0.0111971,0.139146,11.6375,83.6351,11906,3525,2951,1458,0.0372822,0,35,2.34118,0.173932,76.6368
524922,4177740.0,3499,2954,3,-0.00924355,0.140155,11.2922,80.5696,11906,3525,2952,1458,0.0339677,2,29,1.86187,0.175194,76.7835
524924,4177740.0,3499,2955,3,-0.00613428,0.140627,11.3087,80.4161,11906,3525,2952,1458,0.034706,1,31,1.23324,0.175783,77.0774
524948,4177740.0,3499,2963,4,-0.0125444,0.119518,10.8197,90.528,11906,3525,2952,1458,0.118278,0,40,2.83904,0.149398,82.8025
524952,4177740.0,3499,2964,4,-0.00656589,0.115412,10.6433,92.2202,11906,3525,2952,1458,0.108633,0,41,1.51377,0.144264,83.9878
524916,4177740.0,3500,2952,3,-0.00636151,0.14431,11.0298,76.4312,11906,3525,2952,1458,0.0407647,2,30,1.21555,0.180387,73.5045
524918,4177740.0,3500,2953,3,-0.00933142,0.144673,11.1114,76.8036,11906,3525,2952,1458,0.050013,2,29,1.79172,0.180841,73.589
524952,4177740.0,3500,2964,4,-6.99811e-05,0.117787,10.3637,87.9868,11906,3525,2952,1458,0.10617,0,38,0.0153935,0.147234,81.2672
524954,4177740.0,3500,2965,4,-0.0018264,0.113742,10.2047,89.7177,11906,3525,2952,1458,0.0936644,0,39,0.409651,0.142178,82.587
524910,4177740.0,3501,2950,3,-0.00667999,0.155349,12.1764,78.3808,11906,3526,2949,1458,0.032863,1,30,1.30896,0.194186,73.5942
524912,4177740.0,3501,2951,3,-0.00336683,0.148792,10.8583,72.9764,11906,3525,2952,1458,0.0344474,2,26,0.614247,0.185989,70.5338
524954,4177740.0,3501,2965,4,-0.00649217,0.116912,9.98511,85.4071,11906,3525,2952,1458,0.0833043,0,38,1.38619,0.14614,79.9309
524958,4177740.0,3501,2966,4,-0.00783982,0.111831,9.86636,88.2256,11906,3525,2952,1458,0.0802575,0,39,1.72918,0.139789,81.3828
524906,4177750.0,3502,2949,3,-0.0131527,0.161668,12.0219,74.3613,11906,3526,2949,1458,0.0473767,1,28,2.44513,0.202085,70.5103
524960,4177750.0,3502,2967,4,-0.00259184,0.108957,9.56677,87.8031,11906,3525,2952,1458,0.0608115,0,41,0.568929,0.136196,80.3852
