X,Y,i,j,hilltop_id,Cht,S,R,Lh,BasinID,a,b,StreamID,HilltopSlope,DivergentCount,PlanarCountFlag,E_Star,R_Star,EucDist
532572,4185350.0,6036,5504,4,-0.0345726,0.422964,31.851,75.3042,19129,6053,5490,3738,0.227414,19,11,6.50866,0.528705,64.9685
532574,4185350.0,6036,5505,4,-0.0199783,0.46979,32.8854,70.0002,19129,6053,5492,3738,0.203924,18,11,3.49622,0.587237,62.4188
532578,4185350.0,6036,5506,4,-0.0181298,0.458825,31.7238,69.1413,19129,6053,5493,3738,0.207131,22,7,3.1338,0.573531,63.5628
532580,4185350.0,6036,5507,4,-0.0243877,0.463345,32.2715,69.649,19129,6053,5493,3738,0.2013,22,8,4.24646,0.579181,65.0349
532584,4185350.0,6036,5508,4,-0.0222402,0.461675,32.8929,71.2468,19129,6053,5493,3738,0.178931,19,12,3.96136,0.577094,66.7458
532586,4185350.0,6036,5509,4,-0.0260948,0.445133,33.3885,75.0081,19129,6053,5493,3738,0.155789,21,11,4.89331,0.556416,68.9297
532590,4185350.0,6036,5510,4,-0.0328452,0.406514,33.7975,83.1399,19129,6053,5493,3738,0.123891,21,12,6.82687,0.508143,72.0538
532556,4185350.0,6037,5499,4,-0.011509,0.420294,30.1212,71.6669,19129,6054,5488,3738,0.201872,20,9,2.06205,0.525367,60.137
532560,4185350.0,6037,5500,4,-0.0185541,0.50895,30.0009,58.9466,19129,6053,5491,3738,0.222958,17,9,2.73425,0.636187,53.033
532562,4185350.0,6037,5501,4,-0.0152377,0.525623,29.756,56.611,19129,6053,5492,3738,0.26229,15,9,2.15656,0.657028,53.1086
532566,4185350.0,6037,5502,4,-0.0105102,0.512087,28.6389,55.9258,19129,6053,5493,3738,0.295877,17,7,1.46948,0.640109,54.0984
532568,4185350.0,6037,5503,4,-0.0306043,0.521138,29.5666,56.7347,19129,6053,5493,3738,0.292856,17,8,4.34082,0.651423,55.3551
532572,4185350.0,6037,5504,4,-0.0374088,0.521792,30.3669,58.1974,19129,6053,5493,3738,0.260274,19,7,5.44274,0.652241,56.7943
532574,4185350.0,6037,5505,4,-0.0270789,0.517843,30.9512,59.7695,19129,6053,5493,3738,0.223055,19,8,4.04623,0.647303,58.3596
532578,4185350.0,6037,5506,4,-0.00963322,0.514462,31.5224,61.2725,19129,6053,5493,3738,0.219053,22,6,1.47563,0.643078,59.998
532580,4185350.0,6037,5507,4,-0.0119144,0.510763,32.1218,62.8897,19129,6053,5493,3738,0.229854,23,6,1.87324,0.638454,61.7299
532584,4185350.0,6037,5508,4,-0.0279136,0.505686,32.8611,64.9833,19129,6053,5493,3738,0.218316,21,9,4.5348,0.632108,67.9058
532586,4185350.0,6037,5509,4,-0.0377632,0.496093,33.4749,67.477,19129,6053,5493,3738,0.17817,20,11,6.37037,0.620117,69.9829
532590,4185350.0,6037,5510,4,-0.0318674,0.482668,33.899,70.2325,19129,6053,5493,3738,0.127734,20,12,5.59531,0.603335,72.132
532592,4185350.0,6037,5511,5,-0.0377477,0.466714,34.2118,73.3036,19129,6053,5493,3738,0.0751273,20,13,6.91761,0.583392,74.3449
532548,4185350.0,6038,5496,4,-0.019651,0.437836,28.1886,64.3817,19129,6054,5488,3738,0.227832,22,5,3.16291,0.547295,51.8
532550,4185350.0,6038,5497,4,-0.0243703,0.510819,26.6998,52.2685,19129,6053,5490,3738,0.214493,16,5,3.1845,0.638524,47.7744
532554,4185350.0,6038,5498,4,-0.0185183,0.555926,27.6826,49.7954,19129,6053,5492,3738,0.20698,13,7,2.30531,0.694908,46.8611
532556,4185350.0,6038,5499,4,-0.0135485,0.572817,28.1943,49.2204,19129,6053,5492,3738,0.205887,14,7,1.66716,0.716021,47.6773
532592,4185350.0,6038,5511,5,-0.0331369,0.491981,34.1203,69.3529,19129,6053,5493,3738,0.101739,25,7,5.74536,0.614976,72.329
532596,4185350.0,6038,5512,5,-0.0319334,0.479019,34.3089,71.6233,19129,6053,5493,3738,0.0470919,27,6,5.71793,0.598774,74.643
532532,4185360.0,6039,5491,4,-0.0275658,0.373311,29.7346,79.651,19129,6059,5485,3738,0.291969,20,13,5.48911,0.466639,61.2746
532536,4185360.0,6039,5492,4,-0.0356744,0.412227,28.5291,69.2074,19129,6057,5486,3738,0.280529,18,11,6.17233,0.515283,57.6986
532538,4185360.0,6039,5493,4,-0.0354261,0.454463,27.1653,59.7746,19129,6055,5487,3738,0.262944,15,10,5.29396,0.568079,51.332
532542,4185360.0,6039,5494,4,-0.02658,0.521342,26.5652,50.9556,19129,6054,5488,3738,0.259929,14,6,3.386,0.651677,46.5758
532544,4185360.0,6039,5495,4,-0.0274142,0.553066,25.1091,45.3998,19129,6053,5490,3738,0.260099,13,5,3.1115,0.691333,42.72
532548,4185360.0,6039,5496,4,-0.0348223,0.594816,26.3223,44.2529,19129,6053,5492,3738,0.253369,11,6,3.85247,0.74352,42.5086
532596,4185360.0,6039,5512,5,-0.0165037,0.48875,34.1094,69.7891,19129,6053,5493,3738,0.10151,28,4,2.87944,0.610938,72.8107
532598,4185360.0,6039,5513,5,-0.0298625,0.473666,34.2716,72.354,19129,6053,5493,3738,0.0432767,26,7,5.40167,0.592082,75.2347
532524,4185360.0,6040,5488,4,-0.00838371,0.411865,26.6964,64.8182,19129,6058,5486,3738,0.259575,18,9,1.35854,0.514831,54.1901
532598,4185360.0,6040,5513,5,-0.0252921,0.483192,34.1,70.5723,19129,6053,5493,3738,0.100482,25,7,4.4623,0.60399,73.5411
532602,4185360.0,6040,5514,5,-0.059926,0.446484,34.4037,77.0548,19129,6053,5493,3738,0.0422257,20,13,11.544,0.558106,76.0149
532512,4185360.0,6041,5484,4,-0.00609186,0.36176,24.1276,66.6949,19129,6060,5484,3738,0.201243,10,18,1.01574,0.4522,55.5012
532514,4185360.0,6041,5485,4,-0.0144439,0.403775,24.2563,60.0738,19129,6059,5485,3738,0.255591,14,11,2.16925,0.504718,52.5001
532518,4185360.0,6041,5486,4,-0.0214327,0.43588,24.9269,57.1876,19129,6058,5486,3738,0.2867,16,8,3.06421,0.54485,51.3515
532602,4185360.0,6041,5514,5,-0.0507173,0.459009,34.0598,74.203,19129,6053,5493,3738,0.105406,20,12,9.40844,0.573761,74.4695
532506,4185370.0,6042,5482,4,-0.0170617,0.400044,22.6317,56.5731,19129,6059,5485,3738,0.155954,15,8,2.41308,0.500055,51.5432
532508,4185370.0,6042,5483,4,-0.011397,0.432287,23.0776,53.3848,19129,6059,5485,3738,0.184994,15,7,1.52107,0.540359,49.8705
532602,4185370.0,6042,5514,5,-0.0366599,0.464632,33.6148,72.3472,19129,6053,5493,3738,0.150707,19,12,6.6306,0.58079,73.008
532496,4185370.0,6043,5479,4,-0.00442005,0.376243,21.9468,58.3315,19129,6060,5484,3738,0.0768147,5,20,0.644571,0.470304,52.6294
532500,4185370.0,6043,5480,4,-0.00924717,0.417462,22.2128,53.2092,19129,6060,5484,3738,0.106092,10,12,1.23009,0.521828,50.9951
532490,4185370.0,6044,5477,4,-0.0139897,0.432046,23.4622,54.3048,19129,6061,5484,3738,0.0295228,8,15,1.89927,0.540058,56.3196
532494,4185370.0,6044,5478,4,-0.00837634,0.425883,21.717,50.9929,19129,6060,5484,3738,0.0619321,6,15,1.06784,0.532354,52.0582
532496,4185370.0,6044,5479,4,-0.0127755,0.441747,21.8312,49.42,19129,6060,5484,3738,0.097008,10,10,1.57841,0.552184,48.7545
532604,4185370.0,6044,5515,5,-0.0509561,0.423474,32.7092,77.2403,19129,6053,5493,3738,0.173099,24,6,9.83967,0.529342,73.0727
532484,4185380.0,6045,5475,4,-0.0143447,0.443055,24.1423,54.4906,19129,6062,5483,3738,0.0187515,12,12,1.95413,0.553819,54.3919
532488,4185380.0,6045,5476,4,-0.0149154,0.445358,24.1007,54.1154,19129,6062,5483,3738,0.0520316,10,13,2.01788,0.556697,54.0488
532490,4185380.0,6045,5477,4,-0.0153364,0.452078,23.2922,51.5225,19129,6061,5484,3738,0.0834322,8,14,1.97542,0.565097,53.3781
532604,4185380.0,6045,5515,5,-0.051588,0.438808,32.2142,73.4131,19129,6053,5493,3738,0.162563,24,5,9.46809,0.54851,71.9938
532478,4185380.0,6046,5473,4,-0.0208002,0.44145,26.4924,60.0123,19129,6064,5482,3733,0.0208567,14,12,3.12067,0.551812,61.9187
532482,4185380.0,6046,5474,4,-0.0128596,0.442842,25.6806,57.9904,19129,6063,5483,3738,0.0406332,15,10,1.86433,0.553553,57.744
532484,4185380.0,6046,5475,4,-0.0178992,0.456401,24.0046,52.5955,19129,6062,5483,3738,0.066443,12,11,2.35354,0.570501,54.8037
532604,4185380.0,6046,5515,5,-0.0419318,0.450806,31.7463,70.4212,19129,6053,5493,3738,0.147452,24,4,7.38223,0.563507,71.0062
532476,4185380.0,6047,5472,4,-0.0164007,0.448772,26.7684,59.6481,19129,6065,5481,3733,0.0569044,14,12,2.44568,0.560964,58.3659
532478,4185380.0,6047,5473,4,-0.0148113,0.466285,26.2381,56.2705,19129,6064,5482,3733,0.0729506,13,12,2.0836,0.582857,55.7372
532604,4185380.0,6047,5515,5,-0.0293882,0.458596,31.3414,68.3419,19129,6053,5493,3738,0.135639,24,3,5.02111,0.573246,70.1133
532472,4185380.0,6048,5471,4,-0.0105969,0.445462,26.428,59.3272,19129,6066,5479,3733,0.0949621,11,14,1.57171,0.556827,60.344
532476,4185380.0,6048,5472,4,-0.0207426,0.468682,26.5477,56.6433,19129,6065,5481,3733,0.103559,15,10,2.93732,0.585852,55.9741
532478,4185380.0,6048,5473,4,-0.0324756,0.489602,26.1436,53.3975,19129,6064,5482,3733,0.127008,14,10,4.33529,0.612003,57.0282
532604,4185380.0,6048,5515,5,-0.0207533,0.463076,31.0219,66.991,19129,6053,5493,3738,0.128227,25,1,3.47571,0.578845,69.3302
532608,4185380.0,6048,5516,5,-0.0169345,0.435259,31.1318,71.5248,19129,6053,5493,3738,0.0694892,24,3,3.02808,0.544073,72.1925
532470,4185390.0,6049,5470,4,-0.00350582,0.504152,32.3802,64.2271,19129,6070,5473,3733,0.123956,18,7,0.562922,0.63019,62.2202
532472,4185390.0,6049,5471,4,-0.0256651,0.471594,26.2404,55.6419,19129,6066,5479,3733,0.131439,8,16,3.57013,0.589493,54.8381
532476,4185390.0,6049,5472,4,-0.0448963,0.490391,26.3008,53.6323,19129,6065,5481,3733,0.157788,15,9,6.01973,0.612988,53.3165
532608,4185390.0,6049,5516,5,-0.0145404,0.445619,30.9143,69.3739,19129,6053,5493,3738,0.0582941,24,2,2.5218,0.557023,71.5944
532470,4185390.0,6050,5470,4,-0.0227688,0.494826,27.9688,56.5224,19129,6068,5476,3733,0.151971,15,8,3.21736,0.618532,55.3809
532472,4185390.0,6050,5471,4,-0.0423328,0.489684,25.8127,52.7129,19129,6066,5479,3733,0.172062,7,16,5.57871,0.612105,52.3128
532608,4185390.0,6050,5516,5,-0.0211217,0.451126,30.8536,68.3924,19129,6053,5493,3738,0.0672461,22,3,3.61141,0.563907,71.1152
532610,4185390.0,6050,5517,5,-0.00882487,0.432506,30.9115,71.4707,19129,6053,5493,3738,0.00954235,23,5,1.5768,0.540633,74.0903
532470,4185390.0,6051,5470,4,-0.0456178,0.511606,27.4739,53.7013,19129,6068,5476,3733,0.179681,13,9,6.12433,0.639507,52.9519
532472,4185390.0,6051,5471,4,-0.03511,0.507515,25.1199,49.496,19129,6066,5479,3733,0.229314,9,13,4.3445,0.634394,49.3008
532610,4185390.0,6051,5517,5,-0.0139435,0.435557,30.9297,71.0119,19129,6053,5493,3738,0.0310661,17,8,2.47539,0.544447,73.7266
532466,4185400.0,6052,5469,4,-0.0325794,0.565377,30.976,54.7881,19129,6070,5473,3733,0.208991,16,5,4.46241,0.706721,53.8199
532470,4185400.0,6052,5470,4,-0.041455,0.528653,26.821,50.7346,19129,6068,5476,3733,0.228606,11,10,5.25801,0.660816,50.2371
532610,4185400.0,6052,5517,5,-0.0158111,0.436508,30.926,70.8487,19129,6053,5493,3738,0.0564113,21,9,2.8005,0.545635,73.5342
532466,4185400.0,6053,5469,4,-0.0439136,0.585628,30.3317,51.7935,19129,6070,5473,3733,0.250137,16,4,5.68609,0.732035,51.1201
532470,4185400.0,6053,5470,4,-0.0449503,0.548122,26.0925,47.6035,19129,6068,5476,3733,0.277947,11,9,5.34948,0.685153,47.2468
532610,4185400.0,6053,5517,5,-0.0108615,0.4296,30.4371,70.85,19129,6054,5493,3738,0.0723428,21,9,1.92383,0.537,73.6376
532614,4185400.0,6053,5518,5,-0.0182398,0.419711,31.0944,74.0852,19129,6053,5493,3738,0.0325593,22,8,3.37825,0.524638,76.5147
532464,4185400.0,6054,5468,4,-0.0227586,0.462592,32.2642,69.7466,19129,6073,5470,3733,0.263069,28,2,3.96834,0.57824,55.6845
532466,4185400.0,6054,5469,4,-0.0411051,0.604275,29.4998,48.8184,19129,6070,5473,3733,0.276612,15,4,5.01672,0.755344,48.3588
532614,4185400.0,6054,5518,5,-0.0200327,0.413661,30.6833,74.175,19129,6054,5493,3738,0.0478512,19,13,3.71482,0.517076,76.5147
532464,4185400.0,6055,5468,4,-0.0451238,0.598161,29.7992,49.818,19129,6071,5472,3733,0.280543,18,1,5.61994,0.747702,50.143
532466,4185400.0,6055,5469,4,-0.0364923,0.622286,28.5135,45.8207,19129,6070,5473,3733,0.299732,14,4,4.18025,0.777857,45.5013
532614,4185400.0,6055,5518,5,-0.020506,0.411115,30.7357,74.7616,19129,6054,5493,3738,0.0638525,10,17,3.83266,0.513894,76.5244
532464,4185410.0,6056,5468,4,-0.0553688,0.636598,28.9173,45.4247,19129,6071,5472,3733,0.308467,17,1,6.28778,0.795748,44.8193
532466,4185410.0,6056,5469,4,-0.0398872,0.64826,27.7285,42.7738,19129,6070,5473,3733,0.32636,13,4,4.26531,0.810325,42.5435
532604,4185410.0,6056,5515,1,-0.0149184,0.427651,30.2383,70.7079,19129,6055,5492,3738,0.224451,20,5,2.63712,0.534564,69.6197
532608,4185410.0,6056,5516,1,-0.0176292,0.421096,31.3749,74.5076,19129,6056,5491,3738,0.189917,20,6,3.28377,0.52637,76.5068
532610,4185410.0,6056,5517,1,-0.023373,0.439105,43.4885,99.0389,19129,6064,5485,3738,0.151015,27,14,5.78708,0.548881,100.186
532614,4185410.0,6056,5518,5,-0.0247542,0.431393,43.9274,101.827,19129,6064,5485,3738,0.0867015,25,15,6.30161,0.539241,103.364
532460,4185410.0,6057,5467,4,-0.0264583,0.562171,29.4153,52.3246,19129,6073,5470,3733,0.314095,22,0,3.46105,0.702713,47.588
532464,4185410.0,6057,5468,4,-0.0375296,0.656747,27.858,42.4181,19129,6071,5472,3733,0.34241,16,1,3.97983,0.820934,42.0662
532596,4185410.0,6057,5512,1,-0.0111203,0.460972,28.6552,62.1626,19129,6056,5491,3738,0.219528,20,1,1.72817,0.576215,64.5466
532598,4185410.0,6057,5513,1,-0.00716394,0.450921,29.3195,65.0214,19129,6056,5491,3738,0.220545,20,2,1.16452,0.563651,67.5935
532602,4185410.0,6057,5514,1,-0.00485323,0.458377,39.0436,85.1779,19129,6063,5486,3738,0.220431,26,7,1.03347,0.572971,87.3939
532604,4185410.0,6057,5515,1,-0.00490496,0.408848,36.1863,88.5079,19129,6066,5487,3733,0.227382,23,13,1.08532,0.51106,89.521
532608,4185410.0,6057,5516,1,-0.0105769,0.389398,35.0508,90.0128,19129,6067,5488,3733,0.226169,22,15,2.38015,0.486747,90.9811
532610,4185410.0,6057,5517,1,-0.0231303,0.373693,27.246,72.9102,19129,6068,5495,3733,0.193195,13,19,4.21608,0.467116,71.8415
532614,4185410.0,6057,5518,5,-0.0334014,0.368458,26.931,73.0911,19129,6068,5496,3733,0.122228,13,19,6.10336,0.460572,71.8599
532460,4185410.0,6058,5467,4,-0.0242027,0.659179,28.1636,42.7253,19129,6072,5471,3733,0.312829,15,2,2.58517,0.823974,41.9037
532578,4185410.0,6058,5506,1,-0.015056,0.549908,29.0336,52.7972,19129,6059,5488,3738,0.394453,15,3,1.98728,0.687385,55.5394
532580,4185410.0,6058,5507,1,-0.0314146,0.531538,29.7488,55.9675,19129,6060,5488,3738,0.374342,19,1,4.39549,0.664423,58.8084
532584,4185410.0,6058,5508,1,-0.037229,0.542745,33.8741,62.4126,19129,6061,5487,3738,0.337227,22,1,5.80889,0.678431,65.1866
532586,4185410.0,6058,5509,1,-0.0294839,0.521226,36.1762,69.406,19129,6062,5486,3738,0.297534,24,4,5.1159,0.651532,71.3702
532590,4185410.0,6058,5510,1,-0.0281087,0.506264,38.8142,76.6679,19129,6064,5485,3738,0.259805,23,7,5.38759,0.63283,78.7399
532592,4185410.0,6058,5511,1,-0.0228472,0.469461,37.8788,80.6857,19129,6065,5485,3733,0.232149,25,7,4.6086,0.586827,82.197
532596,4185410.0,6058,5512,1,-0.0219825,0.436092,34.1863,78.3923,19129,6066,5487,3733,0.211406,23,9,4.30815,0.545115,80.4438
532598,4185410.0,6058,5513,1,-0.0185591,0.423713,34.8354,82.2147,19129,6066,5487,3733,0.201508,26,11,3.81458,0.529642,82.7804
532602,4185410.0,6058,5514,1,-0.00586294,0.403588,33.5748,83.1908,19129,6067,5488,3733,0.208419,21,13,1.21936,0.504485,84.3748
532608,4185410.0,6058,5516,1,-0.00261214,0.37068,21.8244,58.8766,19129,6068,5499,3733,0.263814,14,12,0.384485,0.463351,58.0347
532614,4185410.0,6058,5518,5,-0.0375727,0.368622,23.5044,63.7629,19129,6068,5499,3733,0.167682,16,12,5.98937,0.460777,66.2627
532458,4185420.0,6059,5466,4,-0.0298655,0.522085,27.3282,52.3444,19129,6073,5470,3733,0.296849,20,3,3.90822,0.652606,41.9625
532460,4185420.0,6059,5467,4,-0.03432,0.690785,27.3304,39.5643,19129,6072,5471,3733,0.311294,14,2,3.39462,0.863482,39.1231
532580,4185420.0,6059,5507,1,-0.0286555,0.501248,34.091,68.0123,19129,6065,5485,3733,0.377977,22,5,4.87231,0.62656,70.0401
532584,4185420.0,6059,5508,1,-0.0274812,0.490222,35.1332,71.6679,19129,6065,5485,3733,0.348069,23,7,4.9238,0.612777,72.6471
532586,4185420.0,6059,5509,1,-0.0290246,0.459152,31.7178,69.0792,19129,6066,5487,3733,0.314653,19,9,5.01249,0.57394,70.8181
532590,4185420.0,6059,5510,1,-0.0335834,0.449549,32.6113,72.5421,19129,6066,5487,3733,0.284238,23,8,6.09053,0.561937,73.3019
532592,4185420.0,6059,5511,1,-0.0326528,0.438365,33.2949,75.9525,19129,6066,5487,3733,0.249281,25,7,6.20015,0.547956,76.1905
532596,4185420.0,6059,5512,1,-0.0180242,0.421208,32.2144,76.481,19129,6067,5488,3733,0.221164,22,9,3.44627,0.52651,77.7146
532598,4185420.0,6059,5513,1,-0.0143658,0.398042,25.5544,64.2002,19129,6068,5494,3733,0.204196,15,12,2.30572,0.497552,62.9766
532616,4185420.0,6059,5519,5,-0.0523384,0.36014,23.8268,66.16,19129,6068,5499,3733,0.093633,17,11,8.65676,0.450175,67.4817
532458,4185420.0,6060,5466,4,-0.0372437,0.631698,26.2018,41.4784,19129,6072,5471,3733,0.298107,16,0,3.86203,0.789623,38.4608
532460,4185420.0,6060,5467,4,-0.0430531,0.722777,26.3984,36.5236,19129,6072,5471,3733,0.320424,13,2,3.93114,0.903471,36.3029
532616,4185420.0,6060,5519,5,-0.0620924,0.370721,24.0352,64.8337,19129,6068,5499,3733,0.147859,19,8,10.0642,0.463401,66.1976
532454,4185420.0,6061,5465,4,-0.0285271,0.544746,25.3309,46.5004,19129,6073,5470,3733,0.295685,19,1,3.31631,0.680932,37.1036
532458,4185420.0,6061,5466,4,-0.0420416,0.673379,25.35,37.6459,19129,6072,5471,3733,0.304421,15,0,3.95674,0.841724,36.0577
532616,4185420.0,6061,5519,5,-0.0690333,0.380537,24.2715,63.7823,19129,6068,5499,3733,0.194238,20,6,11.0078,0.475671,65.0684
532454,4185430.0,6062,5465,4,-0.0521785,0.655075,24.6072,37.5639,19129,6073,5470,3733,0.316078,15,0,4.90007,0.818844,35.1945
532458,4185430.0,6062,5466,4,-0.0552678,0.713174,24.442,34.2722,19129,6072,5471,3733,0.336269,13,1,4.73537,0.891467,33.5625
532616,4185430.0,6062,5519,5,-0.069802,0.391338,24.5322,62.6879,19129,6068,5499,3733,0.229363,19,6,10.9394,0.489173,64.046
532452,4185430.0,6063,5464,4,-0.0359158,0.590773,23.2042,39.2776,19129,6073,5470,3733,0.335786,15,2,3.52672,0.738466,33.1033
532454,4185430.0,6063,5465,4,-0.0596709,0.695755,23.6121,33.9374,19129,6073,5470,3733,0.364619,14,0,5.06269,0.869693,32.6343
532616,4185430.0,6063,5519,5,-0.0670126,0.401527,24.7486,61.6362,19129,6068,5499,3733,0.268792,18,6,10.326,0.501909,63.1459
532448,4185430.0,6064,5463,4,-0.0143936,0.464762,23.7371,51.0737,19129,6075,5470,3734,0.314208,13,8,1.83784,0.580953,39.9019
532452,4185430.0,6064,5464,4,-0.0397149,0.671347,22.2928,33.2061,19129,6073,5470,3733,0.3471,13,1,3.29695,0.839184,31.1986
532620,4185430.0,6064,5520,5,-0.0657646,0.387754,25.3063,65.2638,19129,6068,5499,3733,0.141463,20,6,10.7301,0.484692,65.4617
532448,4185440.0,6065,5463,4,-0.0258065,0.634483,20.9446,33.0106,19129,6073,5470,3733,0.285262,13,1,2.12972,0.793104,29.877
532452,4185440.0,6065,5464,4,-0.0420427,0.711431,21.2104,29.8137,19129,6073,5470,3733,0.354307,12,1,3.13362,0.889288,28.8727
532620,4185440.0,6065,5520,5,-0.0641196,0.399924,25.6417,64.1163,19129,6068,5499,3733,0.156613,23,2,10.2778,0.499905,64.9517
532446,4185440.0,6066,5462,4,-0.0152683,0.552555,20.9918,37.9904,19129,6074,5470,3734,0.228037,11,4,1.45012,0.690693,35.2962
532448,4185440.0,6066,5463,4,-0.0298092,0.68447,20.1636,29.4588,19129,6073,5470,3733,0.26791,11,2,2.19535,0.855587,27.8865
532620,4185440.0,6066,5520,5,-0.0564031,0.41072,26.1007,63.5487,19129,6069,5499,3733,0.169698,24,1,8.96085,0.5134,65.3462
532446,4185440.0,6067,5462,4,-0.0240527,0.585247,19.2878,32.9567,19129,6073,5470,3733,0.199169,9,4,1.98174,0.731558,30.3846
532448,4185440.0,6067,5463,4,-0.0423775,0.729585,19.3569,26.5314,19129,6073,5470,3733,0.268041,10,2,2.81083,0.911981,25.8258
532620,4185440.0,6067,5520,5,-0.0589826,0.418315,26.4066,63.1261,19129,6069,5499,3733,0.184468,21,3,9.30834,0.522893,64.9268
532442,4185440.0,6068,5461,4,-0.0153586,0.538599,20.5417,38.1392,19129,6075,5470,3734,0.158674,10,5,1.46441,0.673249,35.2524
532446,4185440.0,6068,5462,4,-0.0338145,0.636574,18.7502,29.4548,19129,6073,5470,3733,0.192117,9,3,2.49,0.795718,29.0206
532620,4185440.0,6068,5520,5,-0.0651259,0.428533,26.8351,62.6209,19129,6069,5499,3733,0.195111,20,3,10.1956,0.535666,64.6414
532440,4185450.0,6069,5460,4,-0.0137376,0.453363,20.2886,44.7513,19129,6076,5470,3734,0.128535,5,13,1.53693,0.566703,37.1891
532442,4185450.0,6069,5461,4,-0.0177677,0.595904,20.1505,33.8151,19129,6075,5470,3734,0.145293,9,5,1.50204,0.744879,33.8847
532620,4185450.0,6069,5520,5,-0.0716391,0.436657,27.1485,62.1735,19129,6069,5499,3733,0.199437,17,5,11.1351,0.545821,64.5077
532440,4185450.0,6070,5460,4,-0.00132227,0.550681,19.9207,36.1747,19129,6076,5470,3734,0.101208,8,7,0.119582,0.688351,36.8216
