X,Y,i,j,hilltop_id,Cht,S,R,Lh,BasinID,a,b,StreamID,HilltopSlope,DivergentCount,PlanarCountFlag,E_Star,R_Star,EucDist
523346,4175460.0,2740,2429,4,-0.00310044,0.0813228,4.22702,51.9783,9183,2755,2426,969,0.0348679,0,21,0.402889,0.101653,45.9979
523350,4175460.0,2740,2430,3,-0.0113433,0.0938,4.31107,45.9602,9183,2755,2427,969,0.0339675,0,17,1.30336,0.11725,44.62
523352,4175460.0,2740,2431,3,-0.0120288,0.0971934,4.41367,45.4112,9183,2755,2427,969,0.0240388,0,18,1.3656,0.121492,44.8761
523356,4175460.0,2740,2432,3,-0.00908207,0.095353,4.38409,45.9775,9183,2755,2427,969,0.0179575,0,19,1.04393,0.119191,45.6149
523358,4175460.0,2740,2433,3,-0.00193131,0.0935629,4.3974,46.9994,9183,2755,2427,969,0.0179017,0,20,0.226926,0.116954,46.5489
523362,4175460.0,2740,2434,3,-0.00220156,0.0914249,4.42917,48.446,9183,2755,2427,969,0.0197285,0,21,0.266642,0.114281,47.6737
523364,4175460.0,2740,2435,3,-0.00207828,0.0867525,4.36551,50.3214,9183,2755,2428,969,0.0211041,0,21,0.261455,0.108441,48.9221
523370,4175460.0,2740,2437,3,-0.0021392,0.0806754,4.50912,55.8922,9183,2755,2428,969,0.0275863,0,23,0.298911,0.100844,51.9163
523374,4175460.0,2740,2438,3,-0.00234648,0.0780602,4.61441,59.1135,9183,2755,2428,969,0.0285905,0,24,0.346772,0.0975752,53.6243
523340,4175460.0,2741,2427,4,-0.00174348,0.0912031,3.98111,43.651,9183,2755,2426,969,0.0205356,0,18,0.190262,0.114004,40.7431
523344,4175460.0,2741,2428,4,-0.00372556,0.0955804,4.05838,42.4604,9183,2755,2426,969,0.0282255,0,15,0.395472,0.119475,40.8277
523346,4175460.0,2741,2429,4,-0.00025273,0.0978143,4.08447,41.7574,9183,2755,2427,969,0.0326107,0,15,0.0263833,0.122268,41.1017
523374,4175460.0,2741,2438,3,-0.00384207,0.0846759,4.60168,54.3447,9183,2755,2428,969,0.0319929,0,23,0.52199,0.105845,50.8717
523376,4175460.0,2741,2439,3,-0.000674067,0.0823089,4.70187,57.1247,9183,2755,2428,969,0.0314748,0,24,0.0962647,0.102886,52.7173
523386,4175460.0,2741,2442,3,-0.000113493,0.0744042,5.0217,67.4922,9183,2755,2428,969,0.0454997,0,27,0.0191497,0.0930052,59.0287
523388,4175460.0,2741,2443,3,-0.00247557,0.0699018,5.17505,74.0331,9183,2755,2428,969,0.0454619,0,30,0.458184,0.0873773,61.5347
523392,4175460.0,2741,2444,3,-0.00336127,0.067771,5.32208,78.5304,9183,2755,2428,969,0.0436587,0,31,0.659904,0.0847137,63.9179
523332,4175470.0,2742,2424,4,-0.0197396,0.110225,7.19199,65.248,9183,2761,2424,969,0.0372304,1,27,3.21993,0.137782,55.5003
523334,4175470.0,2742,2425,4,-0.0162655,0.105966,5.06931,47.8392,9183,2757,2426,969,0.0227519,0,17,1.94532,0.132457,44.1248
523338,4175470.0,2742,2426,4,-0.00602611,0.1028,3.93726,38.3002,9183,2755,2426,969,0.0183213,0,14,0.577004,0.1285,37.5169
523340,4175470.0,2742,2427,4,-0.000511744,0.102994,3.92938,38.1514,9183,2755,2426,969,0.022433,0,13,0.0488094,0.128743,37.566
523344,4175470.0,2742,2428,4,-0.00309113,0.104564,3.98135,38.0759,9183,2755,2427,969,0.0255143,0,15,0.294244,0.130705,37.769
523392,4175470.0,2742,2444,3,-0.000861166,0.0772065,5.3335,69.0809,9183,2755,2428,969,0.0454924,0,28,0.148725,0.0965081,61.0377
523394,4175470.0,2742,2445,3,-0.000849442,0.0723112,5.44931,75.3592,9183,2755,2428,969,0.0458982,0,31,0.160033,0.090389,63.9003
523398,4175470.0,2742,2446,3,-0.00189928,0.0673282,5.62262,83.5107,9183,2755,2428,969,0.0494157,0,34,0.396525,0.0841602,66.837
523332,4175470.0,2743,2424,4,-0.00407232,0.119529,5.38663,45.0655,9183,2758,2425,969,0.0579446,0,17,0.458803,0.149411,43.6392
523326,4175470.0,2744,2422,4,-0.00370924,0.125087,19.2843,154.167,9183,2780,2400,1006,0.0345302,8,59,1.42961,0.156358,124.755
523326,4175480.0,2745,2422,4,-0.0121957,0.125838,6.34879,50.4519,9183,2760,2425,969,0.0450033,1,20,1.53824,0.157298,46.2402
523328,4175480.0,2745,2423,4,-0.00520833,0.130716,5.04095,38.5643,9183,2758,2425,969,0.0431049,0,14,0.502139,0.163395,38.0213
523322,4175480.0,2746,2421,4,-0.00631449,0.136281,18.9572,139.105,9183,2780,2400,1006,0.0693536,10,52,2.19594,0.170351,118.046
523326,4175480.0,2746,2422,4,-0.0155059,0.13193,4.92068,37.2977,9183,2758,2425,969,0.0594426,0,16,1.44584,0.164913,38.4833
