X,Y,i,j,hilltop_id,Cht,S,R,Lh,BasinID,a,b,StreamID,HilltopSlope,DivergentCount,PlanarCountFlag,E_Star,R_Star,EucDist
524894,4177380.0,3379,2945,4,-0.00136941,0.0985459,17.8465,181.098,11515,3415,2964,1332,0.0226801,0,80,0.619991,0.123182,122.275
524922,4177380.0,3379,2954,4,-0.00139189,0.10645,16.7799,157.631,11515,3415,2964,1332,0.0731003,0,71,0.548512,0.133063,112.405
524928,4177380.0,3380,2956,4,-0.00397816,0.110166,16.2542,147.542,11515,3415,2964,1332,0.0800715,0,68,1.46737,0.137708,108.299
524888,4177380.0,3381,2943,4,-0.00129362,0.0979752,18.0591,184.323,11515,3415,2964,1332,0.0291519,0,84,0.596111,0.122469,120.072
524934,4177380.0,3381,2958,4,-0.00770747,0.111445,15.6289,140.239,11515,3415,2964,1332,0.121599,0,63,2.70221,0.139306,104.263
524940,4177390.0,3382,2960,4,-0.0013607,0.107183,14.7124,137.263,11515,3415,2964,1332,0.129629,0,62,0.466937,0.133979,100.293
524942,4177390.0,3383,2961,4,-0.00571367,0.108657,14.1813,130.515,11515,3415,2964,1332,0.139133,0,60,1.86429,0.135821,97.1958
524942,4177390.0,3384,2961,4,-0.00661871,0.1152,13.8856,120.535,11515,3415,2964,1332,0.156249,0,55,1.99446,0.144,94.5431
524946,4177390.0,3384,2962,4,-0.00802824,0.107813,13.5442,125.627,11515,3415,2964,1332,0.165278,0,58,2.52141,0.134766,94.0467
524874,4177400.0,3385,2938,4,-0.00511394,0.161531,19.2967,119.462,11515,3416,2961,1332,0.00608599,0,53,1.5273,0.201913,114.378
524946,4177400.0,3385,2962,4,-0.000601064,0.113584,13.153,115.8,11515,3415,2964,1332,0.170669,0,53,0.174008,0.141979,91.3736
524868,4177400.0,3386,2936,4,-0.00854156,0.252792,21.8973,86.6219,11515,3414,2930,1358,0.00918683,15,18,1.84972,0.31599,84.3107
524870,4177400.0,3386,2937,4,-0.00654801,0.239053,21.8842,91.5452,11515,3414,2930,1358,0.0103198,12,26,1.4986,0.298816,84.966
524874,4177400.0,3386,2938,1,-0.00439007,0.169341,20.3151,119.965,11515,3418,2959,1332,0.0167132,0,54,1.31664,0.211677,113.718
524862,4177400.0,3387,2934,4,-0.00599855,0.265265,21.7862,82.13,11515,3414,2930,1358,0.0215299,12,18,1.23165,0.331581,80.3124
524864,4177400.0,3387,2935,4,-0.00716623,0.264618,21.8324,82.5053,11515,3414,2930,1358,0.021968,15,16,1.47813,0.330772,80.7912
524868,4177400.0,3387,2936,4,-0.00799017,0.260712,21.8488,83.8042,11515,3414,2930,1358,0.0224158,15,17,1.67402,0.32589,81.3772
524870,4177400.0,3387,2937,1,-0.00707558,0.252884,21.8475,86.3934,11515,3414,2930,1358,0.0221065,13,22,1.52821,0.316105,82.0678
524874,4177400.0,3387,2938,1,-0.00555461,0.230175,22.0795,95.9246,11515,3415,2931,1358,0.0264757,4,36,1.33206,0.287719,86.6584
524876,4177400.0,3387,2939,1,-0.002653,0.171147,19.6869,115.029,11515,3417,2960,1332,0.0314461,0,50,0.762929,0.213934,108.251
524952,4177400.0,3387,2964,4,-0.000603481,0.110184,11.8348,107.41,11515,3415,2964,1332,0.144179,0,49,0.162049,0.13773,85.2722
524954,4177400.0,3387,2965,4,-0.00301595,0.102726,11.5632,112.564,11515,3415,2964,1332,0.139368,0,52,0.848719,0.128407,85.0661
524822,4177400.0,3388,2921,4,-0.0108598,0.238973,24.8252,103.883,11515,3408,2894,1363,0.0457439,18,28,2.82036,0.298716,102.388
524826,4177400.0,3388,2922,4,-0.00979796,0.233392,24.9039,106.704,11515,3408,2894,1363,0.0442596,18,29,2.61371,0.29174,104.816
524828,4177400.0,3388,2923,4,-0.00643874,0.229639,25.0344,109.016,11515,3408,2894,1363,0.0457334,18,30,1.75482,0.287049,107.275
524832,4177400.0,3388,2924,4,-0.00467193,0.226419,25.1689,111.161,11515,3408,2894,1363,0.0552362,18,31,1.29834,0.283024,109.762
524834,4177400.0,3388,2925,4,-0.00161452,0.223238,25.308,113.368,11515,3408,2894,1363,0.0633718,18,32,0.457586,0.279048,112.274
524838,4177400.0,3388,2926,4,-0.00278244,0.220234,25.4985,115.779,11515,3408,2894,1363,0.0647152,17,34,0.805371,0.275293,114.81
524840,4177400.0,3388,2927,4,-0.00194968,0.217352,25.718,118.324,11515,3408,2894,1363,0.0641812,17,35,0.576736,0.27169,117.368
524844,4177400.0,3388,2928,4,-0.00195222,0.21382,25.8717,120.997,11515,3408,2894,1363,0.0615896,17,36,0.590532,0.267276,119.947
524846,4177400.0,3388,2929,4,-0.00654208,0.210672,26.0658,123.727,11515,3408,2894,1363,0.0539092,17,37,2.02358,0.26334,122.545
524850,4177400.0,3388,2930,4,-0.0132778,0.207726,26.2603,126.418,11515,3408,2894,1363,0.043098,17,38,4.19638,0.259657,125.161
524852,4177400.0,3388,2931,4,-0.0128273,0.204713,26.3423,128.679,11515,3408,2894,1363,0.0286221,17,39,4.12653,0.255891,127.793
524856,4177400.0,3388,2932,4,-0.00705359,0.275128,21.6556,78.7111,11515,3414,2930,1358,0.0220211,8,21,1.38799,0.34391,76.7684
524858,4177400.0,3388,2933,4,-0.00414303,0.278509,21.6888,77.8748,11515,3414,2930,1358,0.0236313,12,18,0.806593,0.348137,76.9592
524862,4177400.0,3388,2934,4,-0.00539447,0.275859,21.7221,78.7435,11515,3414,2930,1358,0.0283339,14,15,1.06195,0.344823,77.3431
524870,4177400.0,3388,2937,1,-0.00646316,0.262593,21.7473,82.8177,11515,3414,2930,1358,0.0350257,14,20,1.33816,0.328241,79.166
524874,4177400.0,3388,2938,1,-0.00835047,0.250596,21.7304,86.7149,11515,3414,2930,1358,0.0363646,9,28,1.81028,0.313245,79.9519
524876,4177400.0,3388,2939,1,-0.00491971,0.198619,22.091,111.223,11515,3421,2955,1332,0.0368571,1,47,1.36797,0.248273,108.639
524954,4177400.0,3388,2965,4,-0.00178168,0.107929,11.223,103.985,11515,3415,2964,1332,0.138158,0,47,0.463169,0.134911,82.3528
524958,4177400.0,3388,2966,4,-0.00147021,0.100916,10.944,108.446,11515,3415,2964,1332,0.136438,0,50,0.398595,0.126145,82.2895
524814,4177410.0,3389,2918,4,-0.0243697,0.262228,24.4164,93.1116,11515,3408,2894,1363,0.0597882,18,24,5.67277,0.327785,93.4211
524816,4177410.0,3389,2919,4,-0.0147933,0.25301,24.5128,96.8845,11515,3408,2894,1363,0.0538352,18,25,3.58311,0.316263,95.7848
524820,4177410.0,3389,2920,4,-0.0069077,0.246128,24.5834,99.8805,11515,3408,2894,1363,0.0566328,18,26,1.72486,0.30766,98.1931
524822,4177410.0,3389,2921,4,-0.00551159,0.240983,24.6793,102.411,11515,3408,2894,1363,0.0607109,18,27,1.41111,0.301229,100.635
524846,4177410.0,3389,2929,1,-0.0111995,0.215553,26.0335,120.775,11515,3408,2894,1363,0.0558672,17,36,3.38156,0.269442,121.088
524850,4177410.0,3389,2930,1,-0.0119982,0.238761,21.362,89.4702,11515,3414,2929,1358,0.0457236,7,32,2.6837,0.298451,74.6547
524852,4177410.0,3389,2931,1,-0.012717,0.284887,21.5445,75.6247,11515,3414,2930,1358,0.0390135,9,22,2.40429,0.356108,73.6376
524856,4177410.0,3389,2932,1,-0.0101048,0.291025,21.5918,74.1921,11515,3414,2930,1358,0.0365883,11,17,1.87425,0.363782,73.6991
524874,4177410.0,3389,2938,1,-0.00893558,0.262848,21.6174,82.2427,11515,3414,2930,1358,0.0510267,11,23,1.83722,0.32856,77.1095
524876,4177410.0,3389,2939,1,-0.00807381,0.254762,23.1989,91.0611,11515,3416,2931,1358,0.0520985,6,32,1.83803,0.318453,86.0558
524958,4177410.0,3389,2966,4,-0.000209339,0.105251,10.6425,101.115,11515,3415,2964,1332,0.134424,0,47,0.0529184,0.131564,79.5292
524960,4177410.0,3389,2967,4,-0.0044939,0.0996007,10.4052,104.469,11515,3415,2964,1332,0.13363,0,48,1.17369,0.124501,79.632
524808,4177410.0,3390,2916,4,-0.0215012,0.277253,23.8395,85.9847,11515,3408,2894,1363,0.102449,18,21,4.62194,0.346567,86.8666
524810,4177410.0,3390,2917,4,-0.0222338,0.270056,24.1009,89.2441,11515,3408,2894,1363,0.0919269,18,22,4.96059,0.33757,89.2038
524814,4177410.0,3390,2918,4,-0.0134342,0.261553,24.1644,92.3879,11515,3408,2894,1363,0.0860957,18,23,3.10289,0.326942,91.5867
524844,4177410.0,3390,2928,1,-0.0136096,0.221383,25.8101,116.585,11515,3408,2894,1363,0.0682316,17,34,3.96669,0.276729,117.025
524846,4177410.0,3390,2929,1,-0.0117618,0.271883,21.1252,77.6998,11515,3414,2929,1358,0.0613869,11,22,2.28472,0.339854,70.5006
524850,4177410.0,3390,2930,1,-0.0100782,0.290975,21.2513,73.0348,11515,3414,2929,1358,0.0577097,9,21,1.84016,0.363718,70.516
524852,4177410.0,3390,2931,1,-0.00862907,0.30071,21.4128,71.2076,11515,3414,2930,1358,0.0552687,12,16,1.53614,0.375887,70.5413
524874,4177410.0,3390,2938,1,-0.00944745,0.272323,21.4194,78.6544,11515,3414,2930,1358,0.0735479,13,20,1.85771,0.340403,74.261
524876,4177410.0,3390,2939,1,-0.0119454,0.253389,20.5657,81.1626,11515,3414,2931,1358,0.0761297,3,32,2.42379,0.316736,74.0337
524880,4177410.0,3390,2940,1,-0.0135288,0.199731,21.6156,108.224,11515,3421,2956,1332,0.0835673,2,46,3.66035,0.249664,103.301
524960,4177410.0,3390,2967,4,-0.00429411,0.10305,10.0912,97.9256,11515,3415,2964,1332,0.135966,0,45,1.05126,0.128813,76.8523
524964,4177410.0,3390,2968,4,-0.00392233,0.0976296,9.79922,100.371,11515,3415,2964,1332,0.137116,0,46,0.984224,0.122037,77.121
524802,4177410.0,3391,2914,4,-0.014678,0.291287,23.0523,79.1396,11515,3408,2894,1363,0.124251,18,18,2.90403,0.364109,80.3511
524804,4177410.0,3391,2915,4,-0.0176999,0.284701,23.3414,81.9856,11515,3408,2894,1363,0.123162,18,19,3.62784,0.355876,82.6432
524840,4177410.0,3391,2927,1,-0.0138709,0.224742,25.4912,113.424,11515,3408,2894,1363,0.0865645,17,32,3.93324,0.280928,112.974
524844,4177410.0,3391,2928,1,-0.0117495,0.281849,20.8199,73.8689,11515,3414,2929,1358,0.0820408,12,19,2.1698,0.352311,67.5488
524846,4177410.0,3391,2929,1,-0.0096702,0.299043,20.9537,70.0691,11515,3414,2929,1358,0.074437,10,18,1.69396,0.373804,67.5167
